subject,sentence,word,N400,N400base,surpSF,surpMYLM,surpGPT2,mylmSU,SU
subj_5,sent_20,am,-6.747326851,3.525015831,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_5,sent_20,touched,2.513225079,-9.983789444,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_5,sent_20,deeply,5.625818729,1.871947646,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_5,sent_20,in,2.923740864,-5.788607121,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_5,sent_20,places,-0.600457966,2.086425304,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_6,sent_20,am,-0.724426031,1.83241272,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_6,sent_20,touched,-0.507001102,-1.239255786,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_6,sent_20,deeply,1.460771203,1.963121057,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_6,sent_20,in,5.528359413,0.503258467,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_6,sent_20,places,5.953026772,-3.043900728,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_7,sent_20,am,2.873815536,-4.113653183,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_7,sent_20,touched,-0.776032567,-0.758396327,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_7,sent_20,deeply,-6.299782753,2.049670935,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_7,sent_20,in,0.846452296,2.776036739,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_7,sent_20,places,-5.7116189,-0.566985488,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_8,sent_20,am,0.332989275,-4.27508688,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_8,sent_20,touched,-0.12059778,-1.210335732,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_8,sent_20,deeply,1.002398372,-3.304415226,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_8,sent_20,in,3.667457104,-3.550093174,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_8,sent_20,places,-1.771727562,-7.301331997,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_9,sent_20,deeply,-6.712376595,9.952754974,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_9,sent_20,in,3.661826134,0.707283318,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_9,sent_20,places,-2.330868721,-1.763266325,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_10,sent_20,am,-0.621852636,-1.526626587,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_10,sent_20,touched,1.291712046,0.150537953,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_10,sent_20,deeply,-2.323927164,3.932321072,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_10,sent_20,in,-0.964510024,0.25166586,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_10,sent_20,places,-5.492966175,0.407325029,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_11,sent_20,am,3.380840302,-1.326225162,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_11,sent_20,touched,-4.648117065,-1.63509655,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_11,sent_20,deeply,0.655899227,-0.310897648,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_11,sent_20,in,6.175011158,-1.407299757,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_11,sent_20,places,-0.114370465,-0.559978902,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_12,sent_20,am,-1.20542109,-1.906254768,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_12,sent_20,touched,0.829139173,2.885402203,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_12,sent_20,deeply,-3.70776391,-3.1887393,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_12,sent_20,in,2.720226288,1.181043744,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_12,sent_20,places,1.265346766,-2.847961664,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_13,sent_20,touched,-0.0739123,-1.396761894,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_13,sent_20,deeply,-3.605622768,0.614727736,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_14,sent_20,am,-5.495622635,-1.646048307,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_14,sent_20,touched,4.346247673,-0.518729687,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_14,sent_20,deeply,-0.101112403,-0.624266565,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_14,sent_20,places,1.958769679,-8.348449707,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_15,sent_20,am,-3.2239604,-7.715034008,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_15,sent_20,touched,-0.575333297,3.818509579,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_15,sent_20,deeply,-8.164157867,2.947838545,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_15,sent_20,in,-3.332279921,-8.169397354,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_15,sent_20,places,-2.074199915,-4.436232567,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_16,sent_20,am,-0.006631888,2.287008286,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_16,sent_20,touched,-3.776101112,0.475746989,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_16,sent_20,deeply,-6.630512714,8.85873127,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_16,sent_20,in,4.953464985,1.584435701,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_16,sent_20,places,-3.318070889,-1.844798326,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_17,sent_20,touched,-4.683386326,3.390041828,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_17,sent_20,deeply,-2.143010855,4.247542381,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_17,sent_20,in,0.204990923,3.157145023,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_17,sent_20,places,-2.89429903,-4.436102867,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_18,sent_20,am,-5.893209457,-1.935336471,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_18,sent_20,touched,-0.11607562,-7.144132614,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_18,sent_20,deeply,1.477033377,-0.024877148,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_18,sent_20,in,-2.357765436,2.444480181,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_18,sent_20,places,2.188622475,-4.624154568,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_19,sent_20,am,-4.530857563,3.236671209,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_19,sent_20,touched,-2.742981195,-11.34178448,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_19,sent_20,deeply,0.891679108,-3.577514648,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_19,sent_20,in,4.747701168,-8.754081726,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_20,sent_20,am,2.56319499,-1.053247094,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_20,sent_20,touched,-0.946113408,7.087524414,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_20,sent_20,deeply,-5.968757629,3.766625404,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_20,sent_20,in,7.218069553,-0.843888104,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_20,sent_20,places,-5.813700199,4.510546684,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_21,sent_20,am,5.724024296,-0.680072486,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_21,sent_20,touched,-4.029695511,6.333192348,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_21,sent_20,deeply,-1.521878719,4.299874783,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_21,sent_20,in,1.991534472,2.949277401,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_21,sent_20,places,-5.889017105,-1.003445387,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_22,sent_20,am,0.041958418,1.295001626,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_22,sent_20,touched,2.124722242,-4.968314648,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_22,sent_20,deeply,-6.661557198,-2.019880533,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_22,sent_20,in,1.964304566,-5.632033825,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_22,sent_20,places,2.209413052,1.031816602,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_23,sent_20,am,-2.219078302,0.245399535,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_23,sent_20,touched,0.829226255,0.486938238,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_23,sent_20,deeply,-1.082072258,-1.5401721,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_23,sent_20,in,2.260585785,0.469772339,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_23,sent_20,places,5.297830582,-0.348197341,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_24,sent_20,am,-2.949355364,-2.246268749,3.146936655,2.395446777,2.845949128,0.31871894,0.060245775
subj_24,sent_20,touched,0.904183328,-2.592531443,8.685287476,9.047132492,9.709348662,0.240280405,0.11517629
subj_24,sent_20,deeply,3.167017221,1.206726193,10.47953701,9.465281487,6.612885956,0.233833969,0.046418201
subj_24,sent_20,in,-4.23864603,-6.894712925,2.815437317,2.979482174,5.972800297,0.306090713,0.034924313
subj_24,sent_20,places,3.49766922,-5.293473721,11.62763596,8.004388809,8.020204475,0.264039457,0.019087836
subj_1,sent_21,felt,-1.271870375,6.700563431,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_1,sent_21,his,-0.804312825,-4.547067642,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_1,sent_21,anger,1.801950812,-6.123221874,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_1,sent_21,build,0.086106367,-1.450046182,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_1,sent_21,up,-3.832862616,-4.524028778,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_2,sent_21,his,4.340885639,8.244047165,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_2,sent_21,build,-7.257669926,-3.029894352,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_2,sent_21,up,-3.810258865,-2.693651199,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_3,sent_21,felt,-4.020969868,3.825127602,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_3,sent_21,his,-1.079074979,1.447501421,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_3,sent_21,anger,-0.064258568,-1.503135324,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_3,sent_21,build,-6.682729244,2.105288506,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_3,sent_21,up,-0.851880372,0.511465907,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_4,sent_21,felt,2.801613808,-2.518967152,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_4,sent_21,his,3.258029699,-2.009305,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_4,sent_21,anger,1.941850901,-8.069749832,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_4,sent_21,build,-7.140794754,3.438972235,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_4,sent_21,up,-0.822358251,0.510126054,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_5,sent_21,felt,-0.102931134,1.254394412,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_5,sent_21,his,-2.68803525,-0.930403471,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_5,sent_21,anger,0.014393793,-2.546323299,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_5,sent_21,build,2.303046942,0.964514017,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_5,sent_21,up,0.151470542,-3.829392672,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_6,sent_21,felt,1.223864198,-2.493587255,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_6,sent_21,his,4.02183485,-1.020849228,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_6,sent_21,anger,-1.765580893,3.775890589,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_6,sent_21,build,-0.852419436,-1.934442997,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_6,sent_21,up,6.975623131,4.171601772,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_7,sent_21,felt,-3.989592552,-0.794585288,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_7,sent_21,his,-4.343085766,1.947506666,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_7,sent_21,anger,-4.07558918,-1.352963448,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_7,sent_21,build,2.631410599,-2.143059492,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_7,sent_21,up,-2.729077578,0.707977295,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_8,sent_21,felt,1.157590866,5.278657436,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_8,sent_21,his,-3.592998981,-1.705496192,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_8,sent_21,anger,-0.686087728,5.531792164,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_8,sent_21,build,-0.374771029,1.719899178,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_8,sent_21,up,3.474603653,-7.021638393,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_9,sent_21,his,1.650558949,-2.019872665,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_9,sent_21,anger,4.064948082,6.572021484,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_9,sent_21,build,-3.680370331,-6.157326698,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_9,sent_21,up,6.543669224,-2.354505777,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_10,sent_21,felt,-0.483496338,-1.331797838,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_10,sent_21,his,-4.446447849,3.401256323,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_10,sent_21,anger,1.116471291,-2.265145063,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_10,sent_21,build,1.459570527,-1.208470941,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_10,sent_21,up,-1.071718574,0.849002242,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_11,sent_21,up,11.94705486,-4.86814785,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_12,sent_21,felt,5.349885941,-8.399768829,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_12,sent_21,his,0.072187595,-4.511100292,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_12,sent_21,anger,6.023839474,-16.67355919,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_12,sent_21,build,-1.269517779,-0.468478441,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_12,sent_21,up,-1.018696189,-5.198972225,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_13,sent_21,felt,1.515112162,-4.835359097,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_13,sent_21,his,1.494923949,0.116586097,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_13,sent_21,anger,5.85098505,0.449082732,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_13,sent_21,build,3.649744987,-4.593182087,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_13,sent_21,up,-3.808730841,-3.50899148,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_14,sent_21,build,-1.632153273,-7.635412216,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_14,sent_21,up,4.476966858,-6.371679783,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_15,sent_21,felt,6.63639164,-5.130625725,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_15,sent_21,his,-2.462106228,-17.22078323,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_15,sent_21,anger,2.463124514,-5.206495762,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_15,sent_21,build,1.313887954,-3.573194981,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_15,sent_21,up,2.999781609,10.59419823,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_16,sent_21,felt,-3.718302488,-3.558712482,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_16,sent_21,his,-6.141913414,4.916594982,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_16,sent_21,anger,1.975370646,-1.808315754,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_16,sent_21,build,-0.381005615,-2.51545167,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_16,sent_21,up,4.366929531,-10.66958904,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_17,sent_21,felt,-4.233671188,-1.172522068,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_17,sent_21,his,2.17706871,-4.537190437,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_17,sent_21,anger,1.803151846,-1.38444829,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_17,sent_21,build,-2.141450405,-2.325354099,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_17,sent_21,up,-2.61942029,-2.846312761,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_18,sent_21,felt,1.204758763,-2.333609819,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_18,sent_21,his,0.622732818,-1.380497694,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_18,sent_21,anger,-5.633617401,2.38242507,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
subj_18,sent_21,build,0.931364596,-3.041344881,11.33766556,10.66529751,4.259730297,0.231553808,0.043762837
subj_18,sent_21,up,-1.801545501,5.394503117,5.105443954,2.082312822,2.939079279,0.246491596,0.015183833
subj_19,sent_21,felt,8.6138134,-13.29164886,6.40507555,8.653501511,9.87108234,0.264990568,0.120812811
subj_19,sent_21,his,-1.346109986,-9.185304642,4.609335423,5.575520515,3.210374281,0.295619518,0.058773939
subj_19,sent_21,anger,6.538125038,-6.99691534,7.648082733,8.646442413,6.076037012,0.251313329,0.041623082
